SID  SRC_IP  SRC_PORT  DEST_IP  DEST_PORT  ACTION  HIT_COUNT  DOMAIN
6859134  20.20.0.234  9932  130.60.0.9  53  Alert  681  exploit337payload.ru
3581061  50.40.0.116  60666  160.90.0.80  53  Alert  2911  covert-payload-3067.xyz
3582482  50.40.0.222  13233  130.60.0.14  53  Alert  4740  hack-attack-7077.tk
7991095  20.20.0.72  40269  120.80.0.180  53  Alert  2649  botnet632host.tk
5949698  20.20.0.222  9000  120.80.0.191  53  Drop  4758  phish373steal.org
2191249  20.20.0.111  53730  130.60.0.56  53  Drop  1176  virus721exfil.com
5084805  50.40.0.86  41035  130.60.0.190  53  Alert  2469  covert306drop.info
2889314  30.50.0.230  42214  130.60.0.140  53  Drop  3776  hidden-dump-4016.tk
7008196  20.20.0.246  62822  120.80.0.117  53  Alert  618  covert841payload.net
3445998  30.50.0.23  34603  160.90.0.0  53  Alert  4094  hidden-drop.com
5940563  50.40.0.203  64518  160.90.0.56  53  Alert  4823  evil-server-2407.cc
4147343  20.20.0.157  31795  120.80.0.245  53  Drop  4840  virusleak.info
5091574  20.20.0.98  47462  130.60.0.223  53  Alert  4945  shadow900drop.cc
6135131  50.40.0.164  25406  130.60.0.104  53  Alert  1807  evil569net.info
7990955  20.20.0.142  42221  160.90.0.34  53  Alert  4297  attack-steal-2053.tk
6068505  50.40.0.179  8532  160.90.0.3  53  Alert  3135  dark162scan.cn
1792124  50.40.0.126  32909  120.80.0.96  53  Alert  2674  covertaccess.ru
5172609  30.50.0.142  23059  120.80.0.87  53  Drop  4386  exploit-scan.com
8631918  20.20.0.47  53478  120.80.0.213  53  Alert  3175  phishexfil.net
8362129  50.40.0.251  64379  130.60.0.17  53  Alert  841  covert-scan.com
6511423  20.20.0.59  57905  120.80.0.177  53  Alert  3034  covert-host-4721.cc
1559500  30.50.0.1  52096  130.60.0.134  53  Drop  815  evilserver.info
5684770  30.50.0.244  37303  130.60.0.102  53  Alert  2353  evil560attack.org
4105871  50.40.0.78  62312  160.90.0.73  53  Alert  3667  attack102zone.tk
2144264  30.50.0.243  49921  120.80.0.141  53  Alert  1877  spyware426admin.org
8168178  50.40.0.36  6854  120.80.0.98  53  Alert  4499  controladmin.info
6983477  50.40.0.255  26276  160.90.0.153  53  Alert  4796  botnet790leak.org
1761357  20.20.0.189  2832  160.90.0.148  53  Alert  4149  darkexfil.tk
6510971  30.50.0.234  22143  130.60.0.245  53  Alert  2400  control40net.tk
7679468  20.20.0.92  24665  130.60.0.204  53  Alert  609  attack-hub.tk
3418485  50.40.0.196  26211  130.60.0.20  53  Drop  1331  virus-steal-9724.org
9791602  50.40.0.246  60631  160.90.0.15  53  Drop  4552  virus-server.cc
2393219  50.40.0.86  12576  130.60.0.62  53  Drop  4534  c2868access.org
3072535  30.50.0.137  6422  160.90.0.74  53  Alert  3904  spyware-zone.cc
4464807  30.50.0.70  45963  160.90.0.163  53  Drop  4104  virus-dump.xyz
3918779  20.20.0.72  28012  120.80.0.203  53  Drop  861  threat463steal.tk
6024137  30.50.0.24  51088  130.60.0.247  53  Drop  4820  spyware-scan-6793.xyz
3761290  20.20.0.83  30012  120.80.0.12  53  Alert  4034  exploitleak.net
6753516  50.40.0.67  1321  130.60.0.115  53  Alert  4602  ransompayload.info
6445275  30.50.0.25  10585  130.60.0.80  53  Drop  1577  phish-leak-9240.org
8695228  30.50.0.167  34933  120.80.0.132  53  Alert  1455  phish-access-8014.cc
6694126  20.20.0.67  9894  130.60.0.27  53  Drop  3285  shadowpayload.cc
5769945  50.40.0.38  53256  160.90.0.201  53  Alert  1272  botnet-hub.info
1899643  20.20.0.39  40671  160.90.0.157  53  Drop  1621  covert788access.cn
1001654  50.40.0.116  34850  120.80.0.175  53  Alert  2895  covert-drop-6200.xyz
6640548  50.40.0.127  29349  130.60.0.21  53  Alert  1923  botnetadmin.org
7143569  20.20.0.231  37119  160.90.0.210  53  Drop  982  shadow-server-7969.net
8966605  50.40.0.105  54848  160.90.0.130  53  Alert  987  dark664leak.info
7212600  20.20.0.247  2738  120.80.0.50  53  Alert  3835  trojanhub.com
7445282  20.20.0.30  22832  130.60.0.249  53  Alert  2535  evil634exfil.info
4739324  30.50.0.150  17403  130.60.0.37  53  Alert  2879  virus-attack.xyz
7990013  50.40.0.67  61223  160.90.0.198  53  Alert  2851  virus-drop-8911.tk
4309091  30.50.0.95  47046  120.80.0.250  53  Drop  631  control-net-472.cc
9838250  50.40.0.37  8084  160.90.0.59  53  Drop  1960  hack-exfil-7004.cc
6479996  30.50.0.150  19916  160.90.0.29  53  Drop  3047  botnet120scan.cn
2693085  20.20.0.214  40202  160.90.0.206  53  Drop  4015  attack214attack.net
2759403  30.50.0.61  50124  130.60.0.23  53  Alert  2998  exploit-scan.cc
4162630  30.50.0.31  20154  120.80.0.73  53  Drop  2331  hiddennet.xyz
7657106  20.20.0.28  47119  130.60.0.208  53  Alert  2681  spyware-access-7793.xyz
4260605  20.20.0.3  47166  120.80.0.182  53  Drop  3215  worm-net.net
2701277  30.50.0.218  44844  130.60.0.102  53  Drop  4267  attack-admin.cc
4060211  20.20.0.204  11988  160.90.0.251  53  Drop  3054  phishexfil.net
5756054  30.50.0.118  62141  120.80.0.63  53  Drop  2938  threatexfil.tk
5442847  50.40.0.129  44272  160.90.0.46  53  Alert  2839  dark-access-5846.cn
4884425  50.40.0.175  26707  120.80.0.152  53  Alert  3670  exploitsteal.tk
7513530  20.20.0.159  51572  160.90.0.105  53  Alert  4363  c2exfil.com
7996572  20.20.0.228  2524  120.80.0.25  53  Alert  2698  botnet-scan.info
9727911  50.40.0.194  63340  120.80.0.221  53  Drop  2074  phish925exfil.ru
6871452  30.50.0.208  14436  120.80.0.97  53  Drop  647  evil653exfil.xyz
8241532  20.20.0.90  23066  120.80.0.232  53  Alert  2699  phishhost.com
1444707  30.50.0.14  60903  130.60.0.65  53  Alert  1648  botnethost.com
5240600  50.40.0.62  35663  130.60.0.50  53  Drop  4476  threat801server.org
2134053  30.50.0.192  30840  130.60.0.183  53  Drop  643  attack-scan.ru
4276178  50.40.0.130  55206  130.60.0.123  53  Drop  3365  evil-dump.cn
9179252  20.20.0.57  39451  130.60.0.77  53  Alert  4502  hidden-attack-4734.cn
8429279  50.40.0.20  21428  120.80.0.5  53  Drop  4755  hidden-net-6872.net
7526710  50.40.0.130  2525  130.60.0.174  53  Drop  2635  attack559scan.info
3184760  50.40.0.26  56552  160.90.0.70  53  Drop  3265  trojan204drop.cc
7723361  50.40.0.80  9429  130.60.0.76  53  Drop  2258  ransom-zone-989.org
4957669  20.20.0.121  42830  120.80.0.19  53  Alert  4632  ransom-dump.info
7336574  20.20.0.240  15714  120.80.0.168  53  Drop  4112  virus-hub.xyz
1661935  30.50.0.247  5101  160.90.0.123  53  Alert  2552  c2-dump-5339.xyz
9650045  50.40.0.183  41361  160.90.0.96  53  Alert  1899  botnet-hub-6139.tk
8226052  30.50.0.51  38855  130.60.0.241  53  Alert  4775  phish-access-1630.cc
1329321  50.40.0.111  10229  130.60.0.157  53  Drop  3608  virus-leak.cn
8721989  20.20.0.104  26010  130.60.0.20  53  Alert  2282  covert-attack.com
3656516  30.50.0.225  33179  160.90.0.118  53  Drop  1716  spyware-net.info
6933646  30.50.0.10  8330  120.80.0.115  53  Drop  4721  malware-scan.cn
2537606  50.40.0.33  14399  160.90.0.152  53  Drop  3782  hackexfil.xyz
1546700  50.40.0.38  55043  120.80.0.223  53  Drop  4101  worm163leak.xyz
3161608  20.20.0.195  15114  160.90.0.132  53  Drop  1848  evil-dump.org
4674189  20.20.0.186  40880  160.90.0.143  53  Drop  2007  shadow464dump.cc
7268534  20.20.0.214  21380  130.60.0.70  53  Alert  2788  virus-dump.xyz
9988768  30.50.0.57  21556  160.90.0.199  53  Alert  4021  threat-net.xyz
6409559  20.20.0.52  44707  160.90.0.231  53  Alert  1575  covert-leak.cc
3533454  30.50.0.126  30691  120.80.0.232  53  Drop  3075  attack563steal.info
8552388  50.40.0.132  51876  120.80.0.149  53  Alert  923  botnet-zone.info
7392721  50.40.0.57  9070  160.90.0.40  53  Alert  1959  c2865attack.net
5673794  30.50.0.219  60910  160.90.0.108  53  Alert  4755  dark-net-7641.cn
3060632  20.20.0.100  28634  160.90.0.31  53  Drop  3380  attack570exfil.xyz
2386713  50.40.0.34  61798  160.90.0.152  53  Drop  3977  malware746net.org
9575042  30.50.0.91  18183  130.60.0.120  53  Alert  747  worm204attack.info
2881186  50.40.0.235  61674  120.80.0.136  53  Alert  2503  command-scan-832.xyz
4126260  30.50.0.226  13112  160.90.0.209  53  Drop  1566  worm-drop-1819.ru
7684931  20.20.0.52  40701  160.90.0.155  53  Alert  1722  exploit-dump.org
9534381  20.20.0.117  48034  160.90.0.170  53  Alert  2242  dark-server-7191.cn
2335946  30.50.0.0  45314  160.90.0.143  53  Drop  4266  hack-net-6363.net
8502279  50.40.0.68  60937  120.80.0.159  53  Drop  4435  trojanaccess.cn
8141566  20.20.0.190  18524  130.60.0.210  53  Drop  4091  attack181zone.info
8598478  50.40.0.255  7488  120.80.0.10  53  Drop  2749  malware615dump.ru
5281284  20.20.0.19  15446  130.60.0.220  53  Alert  3201  c2leak.org
4490505  50.40.0.90  58051  120.80.0.166  53  Alert  3296  hackaccess.ru
6336908  30.50.0.121  49162  130.60.0.173  53  Drop  4569  ransom-hub.tk
4226134  50.40.0.114  50291  120.80.0.99  53  Alert  2721  evilsteal.org
7450151  30.50.0.160  53827  160.90.0.247  53  Alert  1201  exploit31leak.cn
3286968  30.50.0.121  62379  160.90.0.148  53  Alert  1276  spyware-attack-3525.net
6979689  30.50.0.127  34857  130.60.0.105  53  Drop  832  hackattack.xyz
1485646  30.50.0.3  51006  130.60.0.82  53  Alert  1168  covert-drop-5137.com
4734488  30.50.0.56  23869  130.60.0.156  53  Alert  4184  darkhost.xyz
3119120  30.50.0.77  9684  160.90.0.234  53  Alert  2640  spyware707access.cn
5115698  20.20.0.190  20510  120.80.0.163  53  Alert  1213  spywarehost.ru
8885486  30.50.0.9  10440  130.60.0.105  53  Drop  4776  command-zone-1982.cc
1726826  50.40.0.76  32964  130.60.0.73  53  Drop  4622  wormdrop.cn
9520183  20.20.0.214  19049  120.80.0.44  53  Alert  3543  c2-steal-7303.com
3665085  20.20.0.117  49418  130.60.0.61  53  Drop  4913  malwarenet.cc
8768772  50.40.0.247  32815  120.80.0.6  53  Drop  3131  hack-admin.cn
1389842  30.50.0.245  60207  130.60.0.49  53  Drop  3046  attackdrop.cn
2603035  50.40.0.205  1695  160.90.0.143  53  Drop  4065  spywarepayload.cc
8754485  20.20.0.16  59294  160.90.0.119  53  Drop  4357  virus-leak-5469.ru
8472277  50.40.0.207  29321  130.60.0.202  53  Drop  2402  attackexfil.com
4484123  20.20.0.112  23401  160.90.0.74  53  Alert  3690  ransom-hub.tk
4265419  20.20.0.18  4455  130.60.0.194  53  Drop  2368  malware-leak.xyz
5947167  50.40.0.187  2261  120.80.0.63  53  Drop  2479  attack604host.net
9471437  50.40.0.41  4445  120.80.0.180  53  Alert  4452  ransomhub.info
6042809  30.50.0.74  29048  160.90.0.177  53  Drop  2697  threat-steal-6901.ru
6017842  20.20.0.44  3085  130.60.0.121  53  Alert  2785  ransomleak.tk
7436775  20.20.0.133  60538  160.90.0.192  53  Alert  1742  dark-exfil-8360.net
6459665  50.40.0.123  50976  160.90.0.217  53  Drop  4850  spyware-steal-1220.org
5271589  50.40.0.105  29494  130.60.0.14  53  Drop  4255  malwareattack.com
4677983  50.40.0.82  64386  120.80.0.246  53  Drop  671  trojan-attack-2830.org
9414540  20.20.0.14  27753  120.80.0.228  53  Alert  1396  botnetscan.org
4984625  30.50.0.22  54038  120.80.0.157  53  Drop  3729  worm-access-6107.xyz
4330965  30.50.0.131  33386  120.80.0.103  53  Drop  3106  control443hub.org
7306592  20.20.0.67  48198  160.90.0.157  53  Alert  4100  botnet843admin.com
8579872  20.20.0.245  54679  130.60.0.69  53  Drop  2754  c2payload.ru
8540201  20.20.0.214  25229  130.60.0.254  53  Alert  918  malwarescan.org
7228892  20.20.0.64  42444  160.90.0.164  53  Drop  4381  exploitnet.ru
3970262  30.50.0.190  16743  160.90.0.24  53  Alert  4219  controlaccess.com
4199800  20.20.0.155  12579  120.80.0.183  53  Alert  4616  hiddenzone.net
4962205  30.50.0.163  38552  120.80.0.203  53  Drop  2343  worm-admin-7076.info
1300211  30.50.0.245  52356  130.60.0.92  53  Drop  1127  threathub.ru
7729328  30.50.0.115  3887  130.60.0.150  53  Drop  3449  attack-leak-3602.cn
9755248  30.50.0.233  27707  130.60.0.75  53  Drop  2572  botnetleak.xyz
5201811  30.50.0.2  48922  120.80.0.231  53  Alert  4708  control563payload.cc
2236786  30.50.0.92  33936  130.60.0.212  53  Drop  2047  spyware-admin.tk
6397819  50.40.0.173  29146  120.80.0.226  53  Drop  3344  threat-steal-510.cc
9457879  50.40.0.101  29816  120.80.0.100  53  Drop  2798  worm-steal-800.info
3915939  20.20.0.251  10821  120.80.0.35  53  Alert  967  c2-leak.ru
3577213  50.40.0.100  42292  130.60.0.38  53  Drop  1186  covert-admin-4826.info
6638998  20.20.0.122  31382  120.80.0.83  53  Alert  1871  virusscan.info
9086181  50.40.0.218  59112  130.60.0.34  53  Alert  2595  c258net.org
3235551  50.40.0.169  34241  160.90.0.182  53  Drop  1750  botnet-exfil.cn
8930760  30.50.0.20  51835  160.90.0.186  53  Drop  3154  covert-zone-2160.org
6709247  50.40.0.140  16748  160.90.0.49  53  Drop  1068  hidden-leak-9372.com
5727295  20.20.0.69  57880  120.80.0.32  53  Alert  1570  malware-attack.net
2492980  50.40.0.123  17926  160.90.0.30  53  Drop  3529  worm-host.ru
2048793  20.20.0.93  45668  130.60.0.240  53  Alert  4776  dark-drop-5506.cc
1679700  50.40.0.168  24848  130.60.0.119  53  Drop  4907  exploit-access-9370.cn
9520434  50.40.0.213  57866  160.90.0.187  53  Alert  4720  hack-exfil-8609.info
3123854  20.20.0.158  59767  130.60.0.186  53  Alert  4844  evil63exfil.xyz
6666491  30.50.0.169  7911  160.90.0.232  53  Drop  3295  shadow709drop.xyz
7640294  20.20.0.41  33889  130.60.0.128  53  Alert  1231  commandaccess.cc
8855179  20.20.0.19  28792  160.90.0.13  53  Alert  1945  trojan545admin.info
3420936  20.20.0.42  51336  130.60.0.245  53  Drop  1843  hack-dump.tk
8394061  30.50.0.179  5888  130.60.0.208  53  Drop  2475  virus-admin-6276.tk
9659587  20.20.0.85  8838  130.60.0.108  53  Alert  1082  threat-admin-678.cc
6685768  50.40.0.216  1231  160.90.0.175  53  Drop  3428  phish285admin.net
5687831  20.20.0.154  64653  120.80.0.128  53  Alert  1843  ransom-attack-7065.xyz
7808195  30.50.0.54  59473  120.80.0.251  53  Alert  2624  shadow-zone.com
1784865  30.50.0.28  16490  160.90.0.145  53  Alert  3694  shadow502dump.net
5613379  50.40.0.213  16955  160.90.0.172  53  Drop  1361  dark-admin.xyz
4588732  50.40.0.21  37221  130.60.0.246  53  Drop  2826  malware-exfil-1399.cn
1057191  20.20.0.30  39763  160.90.0.229  53  Drop  3444  hidden365steal.info
4895171  30.50.0.157  24276  130.60.0.45  53  Alert  4924  evil-attack-197.net
1149666  50.40.0.64  30393  160.90.0.214  53  Alert  4536  attack67access.xyz
8310734  20.20.0.28  21148  160.90.0.177  53  Drop  2098  command804host.com
4202495  50.40.0.253  19238  120.80.0.25  53  Drop  879  phish-host-922.net
3129383  50.40.0.193  49849  130.60.0.229  53  Alert  2848  shadow284scan.ru
5056264  50.40.0.72  35043  130.60.0.231  53  Alert  3982  command425server.com
4211031  50.40.0.144  9306  160.90.0.77  53  Alert  3791  trojan-zone.info
2757305  30.50.0.239  33689  160.90.0.211  53  Alert  2983  exploit-net.net
3077220  30.50.0.19  11334  120.80.0.208  53  Alert  1149  attack-exfil-6648.cn
6387795  30.50.0.13  48897  120.80.0.157  53  Alert  3650  control358host.ru
2236834  30.50.0.137  30968  130.60.0.23  53  Drop  1431  command-steal.net
8249260  50.40.0.168  9071  130.60.0.75  53  Drop  4582  c2-hub-7412.info
8114438  50.40.0.232  57032  130.60.0.160  53  Alert  4303  shadownet.xyz
6791172  20.20.0.116  37175  160.90.0.174  53  Alert  4850  darkscan.info
4183376  50.40.0.30  43645  130.60.0.97  53  Drop  2915  covertleak.com
1823248  50.40.0.146  45720  120.80.0.204  53  Alert  914  ransomaccess.xyz
7341307  50.40.0.156  22715  160.90.0.158  53  Alert  1786  malwareleak.cc
1180054  50.40.0.19  46320  160.90.0.47  53  Drop  3979  hidden798payload.com
9222509  20.20.0.248  7653  120.80.0.128  53  Alert  3955  worm-net-5489.com
5365852  30.50.0.126  43807  120.80.0.63  53  Drop  4582  ransom-access.ru
6428216  50.40.0.35  47260  120.80.0.189  53  Alert  1597  wormhost.tk
3945520  50.40.0.184  36766  160.90.0.111  53  Alert  5007  c2leak.net
1692565  30.50.0.88  47412  130.60.0.145  53  Drop  2710  virus-zone.tk
5132080  30.50.0.82  41978  160.90.0.229  53  Alert  1088  attack401steal.info
6341918  20.20.0.35  61151  160.90.0.192  53  Alert  3738  dark-server-3920.ru
5756088  20.20.0.50  65077  130.60.0.226  53  Alert  1611  threat-access.com
1679845  20.20.0.113  12528  160.90.0.249  53  Alert  3502  exploit375hub.xyz
5912492  20.20.0.214  13425  160.90.0.236  53  Alert  1807  dark415access.net
3195908  30.50.0.29  21385  120.80.0.245  53  Alert  4339  darkhost.com
7693244  20.20.0.3  44481  130.60.0.55  53  Alert  2739  shadowscan.xyz
3064873  20.20.0.195  41362  160.90.0.111  53  Alert  3236  c2admin.xyz
8538852  20.20.0.72  23568  130.60.0.141  53  Drop  1878  wormnet.tk
7258153  20.20.0.89  11086  160.90.0.176  53  Drop  3431  exploit-admin-6613.org
8905861  20.20.0.111  50063  130.60.0.163  53  Drop  2845  dark-hub.net
7517708  20.20.0.179  13680  130.60.0.251  53  Alert  2499  threatpayload.com
7094477  30.50.0.24  53801  120.80.0.156  53  Alert  3529  virus-attack-6022.cc
1594667  20.20.0.58  24694  130.60.0.124  53  Alert  3022  ransom-steal-7532.cc
2003470  50.40.0.63  20417  130.60.0.58  53  Drop  861  c2-leak-7311.org
9521313  30.50.0.9  23420  120.80.0.143  53  Drop  579  c2301hub.net
3824505  50.40.0.114  38620  160.90.0.16  53  Alert  936  malwareattack.net
2032634  50.40.0.192  3193  130.60.0.140  53  Drop  3744  ransom868leak.cc
4783660  50.40.0.210  14614  120.80.0.196  53  Alert  2610  trojanzone.info
2151471  50.40.0.206  1053  120.80.0.20  53  Alert  931  attack-server-113.net
8396008  20.20.0.41  50082  130.60.0.218  53  Drop  4131  exploitleak.net
7400460  20.20.0.248  41755  160.90.0.34  53  Alert  1759  phish-server.xyz
4887426  50.40.0.26  35684  130.60.0.132  53  Alert  2212  virus987hub.org
8338233  30.50.0.51  19527  120.80.0.41  53  Alert  1231  control588steal.net
3093582  50.40.0.56  30188  120.80.0.8  53  Drop  2339  controldump.org
7927360  50.40.0.216  54744  160.90.0.229  53  Alert  3324  spyware-drop.xyz
8167270  50.40.0.245  5575  160.90.0.136  53  Alert  4024  shadowadmin.xyz
5561760  30.50.0.137  11477  160.90.0.188  53  Alert  2226  attackserver.com
8845500  20.20.0.155  2803  160.90.0.134  53  Alert  2023  ransom-attack-1372.cc
6812245  30.50.0.94  25381  120.80.0.25  53  Alert  2558  threat746access.org
9405466  50.40.0.184  6569  160.90.0.62  53  Alert  1662  botnet-drop.ru
1249949  30.50.0.107  44518  160.90.0.88  53  Alert  2701  hidden586host.xyz
2435718  30.50.0.220  64809  160.90.0.113  53  Alert  4087  exploit-server-9609.org
1431354  20.20.0.225  61799  120.80.0.63  53  Alert  2273  botnet-payload.cc
2398403  50.40.0.160  42771  130.60.0.88  53  Alert  2206  ransompayload.ru
5521819  50.40.0.169  24417  120.80.0.164  53  Alert  585  threat-steal-7982.xyz
2905883  20.20.0.139  50725  160.90.0.37  53  Drop  2452  dark-zone.xyz
1595007  50.40.0.19  35457  130.60.0.236  53  Alert  1017  covert-access.info
4423300  50.40.0.206  19143  160.90.0.206  53  Alert  3114  hidden-drop.info
1730765  50.40.0.231  2759  160.90.0.223  53  Alert  4689  ransom-hub-3323.net
1963199  20.20.0.70  10195  160.90.0.117  53  Alert  994  trojanhub.info
9478085  20.20.0.159  47882  120.80.0.25  53  Drop  2988  c2host.org
7373356  50.40.0.165  12036  130.60.0.177  53  Drop  3333  ransom-exfil-118.ru
4401061  30.50.0.111  5847  160.90.0.134  53  Alert  1271  dark-zone-1996.ru
4774198  20.20.0.199  31908  130.60.0.152  53  Drop  5027  hack-zone.xyz
9227270  30.50.0.192  29245  160.90.0.37  53  Drop  693  attack-net.com
3595795  30.50.0.116  36398  160.90.0.48  53  Drop  4380  trojan-dump.xyz
1713547  20.20.0.112  40543  120.80.0.85  53  Alert  730  wormserver.org
9710577  50.40.0.220  50137  130.60.0.190  53  Alert  2031  c2drop.net
4642471  20.20.0.126  65207  160.90.0.75  53  Drop  3420  malware216dump.info
